GSM,515,2,20233,1363,0,121.0254,14.608,2324,26,1,1458561720,1760143926,0
GSM,515,2,20233,21014,0,121.0167,14.6035,1307,16,1,1458561720,1760143924,0
GSM,515,2,20233,32152,0,121.0328,14.6134,3289,17,1,1458561720,1760143926,0
GSM,515,2,20220,11802,0,121.1042,14.6232,1405,29,1,1458561712,1745487971,0
GSM,515,2,20230,41369,0,120.9888,14.5679,1000,6,1,1458561718,1760143682,0
GSM,515,2,20233,12152,0,121.034,14.6124,3365,20,1,1458561720,1760144285,0
GSM,515,2,20233,31499,0,121.0345,14.6177,784,40,1,1458561720,1760143926,0
GSM,515,2,20233,31161,0,121.0185,14.6053,500,29,1,1458561720,1760143924,0
GSM,515,2,20217,21195,0,121.0343,14.6344,775,43,1,1458561711,1760144403,0
GSM,515,2,20217,19148,0,121.0383,14.644,1000,5,1,1458561711,1760144048,0
GSM,515,2,20220,11673,0,121.0906,14.5998,1000,19,1,1458561712,1745487968,0
GSM,515,2,20220,22802,0,121.1054,14.6211,979,27,1,1458561713,1745487971,0
GSM,515,2,20220,21570,0,121.0958,14.6191,2033,17,1,1458561713,1745487971,0
GSM,515,2,20220,31570,0,121.092,14.6182,1000,9,1,1458561713,1745487969,0
GSM,515,2,20235,12165,0,121.037,14.62,4022,27,1,1458561721,1760144285,0
GSM,515,2,20235,11172,0,121.0541,14.6125,5014,23,1,1451380243,1760143984,0
GSM,515,2,20235,21183,0,121.0494,14.6205,1000,18,1,1458561721,1760143927,0
GSM,515,2,20235,11183,0,121.0498,14.6241,1000,11,1,1458561721,1760143985,0
GSM,515,2,20217,53109,0,121.0389,14.6413,1415,30,1,1458561711,1760143986,0
GSM,515,2,20220,21802,0,121.1057,14.6212,947,27,1,1458561713,1745487971,0
GSM,515,2,20220,21650,0,121.0918,14.6057,1060,17,1,1458561713,1745487969,0
GSM,515,2,20220,31637,0,121.0929,14.6012,1000,11,1,1458561713,1745487968,0
GSM,515,2,20233,22014,0,121.0507,14.577,1478,50,1,1458561720,1760143930,0
GSM,515,2,20233,31550,0,121.0262,14.6069,1000,5,1,1458561720,1760143926,0
GSM,515,2,20233,11152,0,121.0314,14.6135,3151,10,1,1458561720,1760143926,0
GSM,515,2,20235,21192,0,121.0516,14.621,4053,23,1,1458561721,1760143927,0
GSM,515,2,20230,32041,0,120.9938,14.565,2019,24,1,1458561718,1760143682,0
GSM,515,2,20230,12018,0,120.995,14.5611,1567,14,1,1458561718,1760143682,0
GSM,515,2,20230,22058,0,120.9889,14.5754,3283,20,1,1458561718,1760143626,0
GSM,515,2,20230,21009,0,120.9943,14.5672,2241,27,1,1458561718,1760143681,0
GSM,515,2,20230,31018,0,120.9953,14.5611,1560,21,1,1458561718,1760143682,0
GSM,515,2,20233,31152,0,121.0289,14.6116,2825,8,1,1458561720,1760143926,0
GSM,515,2,20233,22152,0,121.0327,14.6121,3220,16,1,1458561720,1760144285,0
GSM,515,2,20235,22165,0,121.035,14.6162,3637,23,1,1458561721,1760144285,0
GSM,515,2,20235,12192,0,121.0503,14.622,3883,16,1,1458561721,1760143927,0
GSM,515,2,20235,29430,0,121.0405,14.6175,4226,10,1,1458561721,1760143927,0
GSM,515,2,20235,22183,0,121.0474,14.6222,5128,21,1,1458561721,1760143985,0
GSM,515,2,20235,11165,0,121.0346,14.6175,3666,19,1,1458561721,1760144285,0
GSM,515,2,20235,53153,0,121.0435,14.6149,1000,5,1,1458561722,1760144285,0
GSM,515,2,20237,11665,0,121.0495,14.5715,1000,3,1,1452653967,1745487965,0
GSM,515,2,20237,11562,0,121.0485,14.5722,1000,14,1,1458561723,1745487965,0
GSM,515,2,20237,31627,0,121.061,14.5907,1000,23,1,1458561725,1745487971,0
GSM,515,2,20237,19194,0,121.0515,14.5832,1000,6,1,1458561724,1760143861,0
GSM,515,2,20230,12058,0,120.989,14.5744,3164,14,1,1458561718,1760143626,0
GSM,515,2,20230,21031,0,120.9941,14.5661,1000,15,1,1458561718,1760143682,0
GSM,515,2,20230,21018,0,120.9964,14.5614,1568,21,1,1458561718,1760143682,0
GSM,515,2,20230,12041,0,120.9922,14.5693,2525,28,1,1458561718,1760143681,0
